marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
CD55	CD56bright Natural killer cell	7.50930415959039e-307	0.825647961166105	0.816	0.382	1.61239778914725e-302	2	0.434
CD55	Neutrophil	7.50930415959039e-307	0.825647961166105	0.816	0.382	1.61239778914725e-302	2	0.434
CD55	Cancer stem cell	7.50930415959039e-307	0.825647961166105	0.816	0.382	1.61239778914725e-302	2	0.434
CD55	Monocyte	7.50930415959039e-307	0.825647961166105	0.816	0.382	1.61239778914725e-302	2	0.434
CD96	Immune cell	0	0.527764694426278	0.692	0.431	0	1	0.261
CD96	Cancer stem cell	0	0.527764694426278	0.692	0.431	0	1	0.261
CD96	CD8+ T cell	0	0.527764694426278	0.692	0.431	0	1	0.261
CD96	Natural killer T(NKT) cell	0	0.527764694426278	0.692	0.431	0	1	0.261
CD96	Natural killer T (NKT) cell	0	0.527764694426278	0.692	0.431	0	1	0.261
CD96	Cancer stem cell	0	0.527764694426278	0.692	0.431	0	1	0.261
CD96	Natural killer cell	0	0.527764694426278	0.692	0.431	0	1	0.261
CD96	Cancer stem cell	0	0.527764694426278	0.692	0.431	0	1	0.261
CD96	Exhausted T(Tex) cell	0	0.527764694426278	0.692	0.431	0	1	0.261
CEBPD	Natural killer T (NKT) cell	0	0.818073031751493	0.79	0.438	0	1	0.352
COTL1	Gonadal endothelial cell	2.03646721439208e-173	0.618173303202703	0.73	0.373	4.37270240274267e-169	2	0.357
COTL1	Gonadal endothelial cell	0	0.900124904801604	0.636	0.217	0	1	0.419
COTL1	Paneth cell	2.03646721439208e-173	0.618173303202703	0.73	0.373	4.37270240274267e-169	2	0.357
COTL1	Paneth cell	0	0.900124904801604	0.636	0.217	0	1	0.419
COTL1	Endothelial cell	2.03646721439208e-173	0.618173303202703	0.73	0.373	4.37270240274267e-169	2	0.357
COTL1	Endothelial cell	0	0.900124904801604	0.636	0.217	0	1	0.419
COTL1	Mitotic arrest phase fetal germ cell	2.03646721439208e-173	0.618173303202703	0.73	0.373	4.37270240274267e-169	2	0.357
COTL1	Mitotic arrest phase fetal germ cell	0	0.900124904801604	0.636	0.217	0	1	0.419
COTL1	Monocyte	2.03646721439208e-173	0.618173303202703	0.73	0.373	4.37270240274267e-169	2	0.357
COTL1	Monocyte	0	0.900124904801604	0.636	0.217	0	1	0.419
COTL1	Natural killer T (NKT) cell	2.03646721439208e-173	0.618173303202703	0.73	0.373	4.37270240274267e-169	2	0.357
COTL1	Natural killer T (NKT) cell	0	0.900124904801604	0.636	0.217	0	1	0.419
COTL1	Retinoid acid signaling-responsive fetal germ cell	2.03646721439208e-173	0.618173303202703	0.73	0.373	4.37270240274267e-169	2	0.357
COTL1	Retinoid acid signaling-responsive fetal germ cell	0	0.900124904801604	0.636	0.217	0	1	0.419
DUSP4	Tissue resident memory T(TRM) cell	0	0.85450734187353	0.484	0.081	0	2	0.403
DUSP4	Natural killer T (NKT) cell	0	0.85450734187353	0.484	0.081	0	2	0.403
FCER1G	Activated memory B cell	0	0.812040287135086	0.944	0.558	0	1	0.386
FCER1G	Macrophage	0	0.812040287135086	0.944	0.558	0	1	0.386
FCER1G	Hematopoietic cell	0	0.812040287135086	0.944	0.558	0	1	0.386
FCER1G	Myeloid cell	0	0.812040287135086	0.944	0.558	0	1	0.386
FCER1G	Monocyte	0	0.812040287135086	0.944	0.558	0	1	0.386
FCER1G	Natural killer T (NKT) cell	0	0.812040287135086	0.944	0.558	0	1	0.386
FCER1G	Microglial cell	0	0.812040287135086	0.944	0.558	0	1	0.386
FCER1G	Paneth cell	0	0.812040287135086	0.944	0.558	0	1	0.386
FCER1G	Microglial cell	0	0.812040287135086	0.944	0.558	0	1	0.386
FCGR3A	Natural killer cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Paneth cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Immune cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	CD1C-CD141- dendritic cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Myeloid cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Macrophage	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Myeloid cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Effector CD8+ memory T (Tem) cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Myeloid cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Immune cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Macrophage	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Natural killer T(NKT) cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	CD16 monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Neutrophil	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	CD16+ monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Neutrophil	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	CD14+ monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	CD8+ recently activated effector memory or effector T cell (CTL)	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	T cell large granular lymphocytic leukemia cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	CD16+ monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Natural killer T (NKT) cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Myeloid cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Natural killer cell	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Leukocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Monocyte	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Macrophage	0	1.40148089340363	0.837	0.206	0	0	0.631
FCGR3A	Macrophage	0	1.40148089340363	0.837	0.206	0	0	0.631
FGFBP2	Cytotoxic CD8+ T cell	0	2.12192861559285	0.813	0.054	0	0	0.759
FGFBP2	Cytotoxic T cell	0	2.12192861559285	0.813	0.054	0	0	0.759
FGFBP2	Effector CD8+ memory T (Tem) cell	0	2.12192861559285	0.813	0.054	0	0	0.759
FGFBP2	Natural killer cell	0	2.12192861559285	0.813	0.054	0	0	0.759
FGFBP2	Natural killer T(NKT) cell	0	2.12192861559285	0.813	0.054	0	0	0.759
FGFBP2	CD8+ T cell	0	2.12192861559285	0.813	0.054	0	0	0.759
FGFBP2	Natural killer T (NKT) cell	0	2.12192861559285	0.813	0.054	0	0	0.759
FGFBP2	CD8+ recently activated effector memory or effector T cell (CTL)	0	2.12192861559285	0.813	0.054	0	0	0.759
FGFBP2	Memory CD8+ T cell	0	2.12192861559285	0.813	0.054	0	0	0.759
GNLY	Cytotoxic CD8+ T cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Cytotoxic CD8+ T cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Effector CD8+ memory T (Tem) cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Effector CD8+ memory T (Tem) cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Leukocyte	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Leukocyte	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Effector CD4+ T cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Effector CD4+ T cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer T (NKT) cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer T (NKT) cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	CD4+ recently activated effector memory or effector T cell (CTL)	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	CD4+ recently activated effector memory or effector T cell (CTL)	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer T (NKT) cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer T (NKT) cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Cytotoxic CD8+ T cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Cytotoxic CD8+ T cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Monocyte	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Monocyte	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer T(NKT) cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer T(NKT) cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Memory CD8+ T cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Memory CD8+ T cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Effector CD8+ T cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Effector CD8+ T cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Cytotoxic T cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Cytotoxic T cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Natural killer cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Natural killer cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Finally highly effector (TEMRA) memory T cell	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Finally highly effector (TEMRA) memory T cell	0	1.23993311426303	0.9	0.355	0	0	0.545
GNLY	Lymphocyte	0	0.979370468269752	0.958	0.636	0	2	0.322
GNLY	Lymphocyte	0	1.23993311426303	0.9	0.355	0	0	0.545
GPR183	Memory CD8+ T cell	0	0.782020708217235	0.398	0.058	0	2	0.34
GPR183	B cell	0	0.782020708217235	0.398	0.058	0	2	0.34
GPR183	Effector memory CD4+ T cell	0	0.782020708217235	0.398	0.058	0	2	0.34
GPR183	B cell	0	0.782020708217235	0.398	0.058	0	2	0.34
GPR183	Naive CD8+ T cell	0	0.782020708217235	0.398	0.058	0	2	0.34
GPR183	Homeostatic microglial cell	0	0.782020708217235	0.398	0.058	0	2	0.34
GPR183	Memory CD4+ T cell	0	0.782020708217235	0.398	0.058	0	2	0.34
GPR183	Plasmacytoid dendritic cell	0	0.782020708217235	0.398	0.058	0	2	0.34
GRASP	Natural killer T (NKT) cell	8.84028709382679e-152	0.619561351691908	0.832	0.529	1.89818644478649e-147	2	0.303
GZMB	Cytotoxic T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Natural killer cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Cytotoxic cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Exausted T(Tex) cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Cytotoxic CD8+ T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Activated memory T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Cytotoxic CD4+ T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Natural killer cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Cytotoxic T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Natural killer cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Natural killer cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Cytotoxic CD8 T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Effector CD4+ T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Effector CD8+ memory T (Tem) cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Plasmacytoid dendritic cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Cytotoxic T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Plasmacytoid dendritic cell(pDC)	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	CD8+ T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Responding conventional T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Natural killer cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	Effector CD8+ T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMB	CD8+ T cell	0	1.74449595613752	0.911	0.26	0	0	0.651
GZMH	CD4+ recently activated effector memory or effector T cell (CTL)	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMH	Memory CD8+ T cell	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMH	Cytotoxic CD8+ T cell	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMH	CD8+ T cell	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMH	Cytotoxic cell	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMH	Natural killer T (NKT) cell	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMH	Cytotoxic T cell	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMH	Finally highly effector (TEMRA) memory T cell	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMH	CD8+ recently activated effector memory or effector T cell (CTL)	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMH	Natural killer cell	0	1.73659883474815	0.874	0.272	0	0	0.602
GZMK	Cytotoxic CD8+ T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Effector memory CD8 T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Cytotoxic T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Natural killer T (NKT) cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Cytotoxic T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Memory CD8+ T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Memory CD4+ T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Transitional CD8+ T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Effector memory CD8+ T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	GZMK CD8 cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Memory T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Effector memory T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
GZMK	Memory CD8+ T cell	0	1.22857087167319	0.855	0.302	0	1	0.553
HLA-DPB1	Antigen-presenting cell	0	0.800510906000855	0.601	0.214	0	0	0.387
HLA-DPB1	B cell	0	0.800510906000855	0.601	0.214	0	0	0.387
HLA-DPB1	Paneth cell	0	0.800510906000855	0.601	0.214	0	0	0.387
HLA-DPB1	CD141+CLEC9A+ dendritic cell	0	0.800510906000855	0.601	0.214	0	0	0.387
HLA-DPB1	Natural regulatory T cell	0	0.800510906000855	0.601	0.214	0	0	0.387
HLA-DPB1	B cell	0	0.800510906000855	0.601	0.214	0	0	0.387
HLA-DPB1	Dendritic cell	0	0.800510906000855	0.601	0.214	0	0	0.387
HOPX	Radial glial cell	0	0.675282839272523	0.734	0.417	0	0	0.317
HOPX	Effector T helper 1 cell	0	0.675282839272523	0.734	0.417	0	0	0.317
HOPX	Memory T helper 1 cell	0	0.675282839272523	0.734	0.417	0	0	0.317
HOPX	Stem cell	0	0.675282839272523	0.734	0.417	0	0	0.317
HOPX	Glial neural progenitor cell	0	0.675282839272523	0.734	0.417	0	0	0.317
HOPX	Myofibroblastic cancer©\associated fibroblast (myCAF)	0	0.675282839272523	0.734	0.417	0	0	0.317
IFI44L	Plasmacytoid dendritic cell	4.00496036004346e-207	0.576627046353955	0.431	0.129	8.59945088508533e-203	2	0.302
IFI44L	Monocyte	4.00496036004346e-207	0.576627046353955	0.431	0.129	8.59945088508533e-203	2	0.302
IGFBP2	Leydig cell	0	0.862441344883148	0.388	0.041	0	2	0.347
IGFBP7	Mesenchymal cell	0	0.802331658709376	0.362	0.045	0	0	0.317
IGFBP7	Astrocyte	0	0.802331658709376	0.362	0.045	0	0	0.317
IGFBP7	Endothelial cell	0	0.802331658709376	0.362	0.045	0	0	0.317
IGFBP7	Cancer-associated fibroblast	0	0.802331658709376	0.362	0.045	0	0	0.317
IL7R	T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Naive CD8+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Effector memory T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	B cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Mural cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Circulating fetal cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Lymphoid cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	CD8+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Regulatory T(Treg) cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Effector memory CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Memory T(Tm) cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Activated CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Natural killer T (NKT) cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Naive CD8+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Natural killer T(NKT) cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Memory CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Memory CD8+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Memory T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Memory Stem Cell(Tscm)	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Regulatory T(Treg) cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Helper innate lymphoid cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	CD4+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Lymphocyte	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Effector memory T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	CD8+ T cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Natural killer T (NKT) cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IL7R	Natural killer cell	0	1.81135677703877	0.68	0.05	0	2	0.63
IRF8	Dendritic cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	Germinal center B cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	Plasmacytoid dendritic cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	Plasmacytoid dendritic cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	B cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	Paneth cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	Microglial cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	Natural killer T (NKT) cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	Plasmacytoid dendritic cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	Dendritic cell	0	0.78748173793293	0.708	0.355	0	1	0.353
IRF8	Plasmacytoid dendritic cell(pDC)	0	0.78748173793293	0.708	0.355	0	1	0.353
KLRB1	CD8+ T cell	0	0.804627978094291	0.972	0.633	0	1	0.339
KLRB1	Effector memory T cell	0	0.804627978094291	0.972	0.633	0	1	0.339
KLRB1	Mucosa-associated invariant T (MAIT) cell	0	0.804627978094291	0.972	0.633	0	1	0.339
KLRB1	Natural killer T(NKT) cell	0	0.804627978094291	0.972	0.633	0	1	0.339
KLRB1	CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	0	0.804627978094291	0.972	0.633	0	1	0.339
KLRB1	Natural killer cell	0	0.804627978094291	0.972	0.633	0	1	0.339
KLRB1	Natural killer cell	0	0.804627978094291	0.972	0.633	0	1	0.339
KLRB1	Natural killer cell	0	0.804627978094291	0.972	0.633	0	1	0.339
KLRB1	Cytotoxic cell	0	0.804627978094291	0.972	0.633	0	1	0.339
KLRC1	Natural killer cell	1.05231312236401e-235	0.742147041471922	0.767	0.358	2.25952673634e-231	2	0.409
KLRC1	Natural killer cell	0	0.575151672548057	0.537	0.265	0	1	0.272
KLRC1	Natural killer cell	1.05231312236401e-235	0.742147041471922	0.767	0.358	2.25952673634e-231	2	0.409
KLRC1	Natural killer cell	0	0.575151672548057	0.537	0.265	0	1	0.272
KLRC1	Natural killer cell	1.05231312236401e-235	0.742147041471922	0.767	0.358	2.25952673634e-231	2	0.409
KLRC1	Natural killer cell	0	0.575151672548057	0.537	0.265	0	1	0.272
KLRC1	Natural killer cell	1.05231312236401e-235	0.742147041471922	0.767	0.358	2.25952673634e-231	2	0.409
KLRC1	Natural killer cell	0	0.575151672548057	0.537	0.265	0	1	0.272
KLRC1	Natural killer T (NKT) cell	1.05231312236401e-235	0.742147041471922	0.767	0.358	2.25952673634e-231	2	0.409
KLRC1	Natural killer T (NKT) cell	0	0.575151672548057	0.537	0.265	0	1	0.272
KLRC1	Natural killer T(NKT) cell	1.05231312236401e-235	0.742147041471922	0.767	0.358	2.25952673634e-231	2	0.409
KLRC1	Natural killer T(NKT) cell	0	0.575151672548057	0.537	0.265	0	1	0.272
KLRC1	Natural killer cell	1.05231312236401e-235	0.742147041471922	0.767	0.358	2.25952673634e-231	2	0.409
KLRC1	Natural killer cell	0	0.575151672548057	0.537	0.265	0	1	0.272
KLRC1	Natural killer cell	1.05231312236401e-235	0.742147041471922	0.767	0.358	2.25952673634e-231	2	0.409
KLRC1	Natural killer cell	0	0.575151672548057	0.537	0.265	0	1	0.272
LGALS1	Natural killer T (NKT) cell	0	1.12907619522655	0.762	0.312	0	0	0.45
LGALS1	Astrocyte	0	1.12907619522655	0.762	0.312	0	0	0.45
LGALS1	Natural regulatory T cell	0	1.12907619522655	0.762	0.312	0	0	0.45
LMNA	Inflammatory cancer©\associated fibroblast (iCAF)	0	1.25506518044894	0.853	0.402	0	2	0.451
LMNA	CD141+CLEC9A+ dendritic cell	0	1.25506518044894	0.853	0.402	0	2	0.451
LMNA	CD1C+_B dendritic cell	0	1.25506518044894	0.853	0.402	0	2	0.451
METTL9	Monocyte	0	0.61389651493828	0.581	0.291	0	1	0.29
PDE4B	Macrophage	0	0.504306449845027	0.523	0.257	0	1	0.266
PDE4B	Paneth cell	0	0.504306449845027	0.523	0.257	0	1	0.266
PDE4B	Oligodendrocyte progenitor cell	0	0.504306449845027	0.523	0.257	0	1	0.266
PDE4B	Macrophage	0	0.504306449845027	0.523	0.257	0	1	0.266
PIK3R1	Cancer cell	0	0.745491667880073	0.891	0.611	0	1	0.28
PIM3	Monocyte	1.08650908131953e-163	0.619375440418056	0.788	0.473	2.3329522994093e-159	2	0.315
PIM3	B cell	1.08650908131953e-163	0.619375440418056	0.788	0.473	2.3329522994093e-159	2	0.315
RGCC	MKI67+ progenitor cell	1.3398419395257e-259	0.981541720477484	0.881	0.572	2.87690861254959e-255	2	0.309
S100A4	Central memory T cell	0	1.42438411855838	0.919	0.478	0	0	0.441
S100A4	Cancer-associated fibroblast	0	1.42438411855838	0.919	0.478	0	0	0.441
S100A4	Mesenchymal cell	0	1.42438411855838	0.919	0.478	0	0	0.441
S100A4	Fibrocartilage chondrocyte	0	1.42438411855838	0.919	0.478	0	0	0.441
S100A4	Memory T cell	0	1.42438411855838	0.919	0.478	0	0	0.441
S100A4	Effector memory CD4+ T cell	0	1.42438411855838	0.919	0.478	0	0	0.441
S100A4	Memory CD4+ T cell	0	1.42438411855838	0.919	0.478	0	0	0.441
